stop_id,stop_code,stop_name,stop_lon,stop_lat
490016365E,48493,Thurtle Road,-0.071567,51.53505
490018316E,47131,Haggerston Park,-0.068900,51.53503
490016364E,73000,Nicholl Street,-0.065786,51.53504
490016363N,72641,Pritchard's Road,-0.062745,51.53533
490016378E,51303,Ada Street,-0.061574,51.53574
490016361N,47511,Sheep Lane,-0.059714,51.53642
490016360N,58462,Middleton Road Dalston,-0.063417,51.54055
490016359E,56558,Richmond Road  Greenwood Road,-0.063025,51.54334
490019981E,91241,Navarino Road,-0.060678,51.54360
490016358W,48724,Hackney Grove,-0.056731,51.54348
49000832NE,NA,Homerton Hospital,-0.045203,51.54967
490012664N,56992,Steele's RoadSteele's Village,-0.157849,51.54652
490012280N,51130,South End Green,-0.165709,51.55439
490012664S,57844,Haverstock Hill  Steeles Village,-0.157203,51.54644
490007559E,51989,Grovelands Road, 0.104792,51.41111
490015894S,53940,Cotmandene Crescent, 0.104290,51.40551
490004281W,58919,Brenchley Road, 0.092628,51.40548
490012884S,73198,St Peter And St Paul School, 0.089714,51.40371
490000781Y,92223,St Aubyns Gardens, 0.093984,51.37002
490000782Z,92225,Sevenoaks Road, 0.095184,51.36828
490005082S,50074,Cheltenham Road, 0.097768,51.36509
490011906S,71070,Sandhurst Road, 0.100423,51.36253
490006657E,71565,Eton Road  Repton Road, 0.104302,51.36096
490015895E,73555,Malvern Road (BR6), 0.106288,51.36105
490014750E,72827,Winchester Road, 0.112999,51.36143
490013419S,57456,The Highway School, 0.112361,51.36035
490015896W,49706,Stirling Drive, 0.109358,51.35784
490001060B,76337,Chelsfield, 0.105793,51.35714
490005079N,77583,Chelsfield Centre, 0.103778,51.35580
490008139W,47191,High Beeches (BR6), 0.099452,51.35417
490014865W,76973,Woodlands Road Green Street Green, 0.096589,51.35313
490014093N,55080,Vine Road, 0.094703,51.35302
490016588N,54774,Highfield Avenue (BR6), 0.093670,51.35556
490015898W,48088,Farnborough Hill, 0.089963,51.35586
490015899G,76940,Farnborough Hill, 0.089274,51.35555
490015897S,71398,Waring Drive, 0.094035,51.35475
490015897E,57405,Windsor Drive Waring Drive, 0.096128,51.35309
490014865E,47962,Woodlands Road Green Street Green, 0.097952,51.35371
490008139E,59405,High Beeches (BR6), 0.101179,51.35489
490005079E,72383,Chelsfield Centre, 0.104721,51.35633
490001060A,48674,Chelsfield, 0.106854,51.35742
490015896E,72226,Stirling Drive, 0.109213,51.35812
490013419N,77716,The Highway School, 0.112035,51.36014
490014750W,47405,Winchester Road, 0.111428,51.36130
490009535W,50152,Malvern Road (BR6), 0.106803,51.36100
490006657W,49153,Eton Road  Repton Road, 0.103740,51.36094
490007642N,75726,Sandhurst Road, 0.100738,51.36219
490011906N,74066,Cheltenham Road, 0.098688,51.36385
490005082N,54036,Repton Road  Cranleigh Close, 0.096015,51.36698
490000781Z,92224,St Aubyns Gardens, 0.093452,51.37032
490004333N,56840,Bridgewater Close, 0.088270,51.40168
490012884E,72219,St Peter And St Paul School, 0.089707,51.40387
490004281E,48588,Brenchley Road, 0.093014,51.40574
490015894N,48894,Cotmandene Crescent, 0.104031,51.40520
490000659Z,95174,Bostall Road, 0.106407,51.41091
490000658Z,95175,Wisley Road, 0.106399,51.41323
490018759S,48064,Lullingstone Crescent, 0.103569,51.41173
490000282C,NA,Ringers Road, 0.015616,51.40187
490006548E1,71040,Eltham High Street  Foots Cray Road, 0.061298,51.45088
490003459Q,75813,Aspen Way,-0.007402,51.50598
490005461S,76539,Coldharbour,-0.008020,51.50339
490013270N,58809,The Blue Bridge,-0.008855,51.50207
490004321N,72668,Coldharbour,-0.007900,51.50348
490003459R,77547,Aspen Way,-0.007915,51.50677
490011107Z,54994,Poplar  All Saints Church,-0.011240,51.51084
490001063B,76134,Chingford Station, 0.010549,51.63345
490006569S,47307,Endlebury Road Chingford Green, 0.001518,51.62328
490005514S,77166,Colvin Gardens (E4), 0.000457,51.62116
490005178G,48474,Chingford Mount,-0.018956,51.61692
490005036W,72038,Chase Lane School,-0.023308,51.61684
490014171W,71494,Hall Lane  Waltham Way,-0.026199,51.61713
490009415S,59181,Lower Hall Lane,-0.028593,51.61555
490005612S,75460,Cork Tree Retail Park,-0.029657,51.61333
490015839U,55012,Somerset Road North Middlesex,-0.070025,51.61408
490015838Y,54620,Hawthorn Road,-0.070174,51.61192
490015837Z,74923,Bull Lane  North Middlesex Hospital,-0.075649,51.61190
490015836W,47160,Wigston Close,-0.078008,51.61179
490015835W,55501,Plowman Cl  Wilbury Primary School,-0.083624,51.61287
490013852N,75989,Turnpike Lane Bus Station,-0.102259,51.58995
490015834E,71071,Derwent Avenue,-0.085903,51.61294
490015835E,76232,Plowman Cl  Wilbury Primary School,-0.083677,51.61299
490015836E,54591,Wigston Close,-0.077742,51.61193
490015837W,48273,Bull Lane  North Middlesex Hospital,-0.074603,51.61204
490015838X,50247,Hawthorn Road,-0.070252,51.61212
490015839P,53282,Somerset Road North Middlesex,-0.070308,51.61420
490005612N,57330,Cork Tree Retail Park,-0.031205,51.61227
490009415N,50727,Lower Hall Lane,-0.029128,51.61454
490014171N,48462,Waltham Way,-0.028187,51.61658
490005036E,51204,Chase Lane School,-0.022671,51.61688
490005178D,47543,Chingford Mount,-0.018663,51.61703
490005175N,53316,Silverthorn Centre,-0.000406,51.62028
490005514N,54776,Colvin Gardens (E4), 0.000678,51.62159
490006569N,73806,Endlebury Road Chingford Green, 0.002066,51.62458
490008695G,50024,Kew Gardens Road,-0.287627,51.47989
490000125B,71706,Kew Gardens Station,-0.286640,51.47662
490009013S,52644,Lawn Crescent,-0.286582,51.47434
490006220S,72425,Dudley Road (TW9),-0.287190,51.47155
490011403S,76828,Gainsborough Road (TW9),-0.288170,51.46845
490007080N,73661,Gainsborough Road (TW9),-0.288264,51.46941
490006220N,49373,Dudley Road (TW9),-0.287132,51.47195
490008694C,54546,Kew Gardens Hotel,-0.286788,51.47614
490000125D,59524,Kew Gardens Station,-0.287196,51.47870
490016263E,52994,Prince Consort Road,-0.178057,51.49987
490014048S,52588,South Kensington Museums,-0.173628,51.49641
490016312S,56209,Fulham Road (SW3),-0.168432,51.49340
490016311S,55210,Marlborough Primary School,-0.165949,51.49246
490016313E,76722,Draycott Place,-0.162677,51.49144
490000206N,53132,Sloane Square,-0.158421,51.49267
490014504N,73243,Westmoreland Terrace,-0.145237,51.48707
490016271E,49770,Tyers Street,-0.117424,51.49125
490016270N,72022,Mary Lee Way,-0.113939,51.48982
490016269W,74962,Hotspur Street,-0.112052,51.48947
490016270W,71876,Mary Lee Way,-0.114950,51.49010
490016271W,55705,Tyers Street,-0.117544,51.49113
490015845E,59430,Bull Ring Gate,-0.154777,51.48516
490016310W,54835,Draycott Place,-0.161737,51.49188
490016311N,57030,Marlborough Primary School,-0.166070,51.49232
490016312N,54887,Fulham Road (SW3),-0.168453,51.49325
490000212A,55086,Pelham Street,-0.171403,51.49367
490014048N,57229,South Kensington Museums,-0.174119,51.49782
490016263RW,49015,Prince Consort Road  Imperial College,-0.179026,51.49977
490007963N,52092,Haynes Road, 0.218454,51.57546
490003532N,76545,Ayloffs Walk, 0.218976,51.57876
490007915N,54280,Havering College, 0.220302,51.58169
490012968N,74717,St Ursula's School, 0.208645,51.60621
490007644N,48946,Hailsham Road, 0.207624,51.60899
490007644E,57346,Broxhill Road, 0.209072,51.61086
490013169E,72795,Taunton Road, 0.211376,51.61278
490008889E,58118,Kynance Close, 0.214595,51.61422
490008889W,54133,Kynance Close, 0.214714,51.61430
490013169W,53399,Taunton Road, 0.212064,51.61297
490007644S,47539,Hailsham Road, 0.207722,51.60923
490012968S,74090,St Ursula's School, 0.208265,51.60761
490007915S,74736,Havering College, 0.220432,51.58141
490003532S,58586,Ayloffs Walk, 0.219035,51.57792
490007963EJ,75862,Haynes Road, 0.218213,51.57466
490005167S,55673,Chingdale Road, 0.008980,51.61986
490005174W,73725,Hatch Lane, 0.003984,51.61860
490002116V,92364,Whipps Cross Bus Stand, 0.001284,51.58151
490005174E,54185,Hatch Lane, 0.006090,51.61885
490000103Z,53136,Hatton Cross,-0.423199,51.46693
490010142S,75852,Myrtle Avenue,-0.426464,51.46241
490004673S,58974,Cains Lane,-0.429586,51.46039
490007972S,56820,Hazelmere Close,-0.433117,51.45815
490014513S,75169,West Road,-0.437430,51.45493
490003784S,53871,Bedfont Close,-0.439508,51.45352
490012792S,56203,St Mary's Church (TW14),-0.440622,51.45123
490003786E,50288,Bedfont Green,-0.439299,51.45119
490003790E,58900,Bedfont Library,-0.434569,51.45233
490010257E,48140,New Road (TW14),-0.432060,51.45288
490003788E,72140,Bethany Waye,-0.428185,51.45382
490003788S,72938,Colonial Road,-0.426567,51.45357
490009096S,51984,Letchworth Avenue,-0.423034,51.45168
490013143S,53672,Tachbrook Road,-0.421167,51.45074
490012111S,75560,Shore Close,-0.418801,51.45007
490007214S,49405,Glebelands Road,-0.414430,51.44912
490011921N,47418,Sandycombe Road,-0.412555,51.44840
490004503L,47587,Browells Lane,-0.411425,51.44363
490011117S,71497,Elmwood Avenue,-0.413653,51.44163
490004997E,77160,Charleston Close,-0.413181,51.44030
490006782E,51941,Felthambrook Way,-0.407960,51.43735
490011672S,57308,Rookeries Close,-0.403367,51.43867
490006813S,73402,Fernside Avenue,-0.400464,51.43571
490004851S,73074,Castle Way,-0.398839,51.43323
490013010Z,92323,Sunbury Way,-0.401671,51.43081
490006077E,74463,Dickenson Road (TW13),-0.396549,51.42878
490009757N,51694,McCarthy Road,-0.393993,51.42823
490013750E,54407,Towfield Road,-0.381256,51.44348
490014280S,73440,Norman House,-0.378674,51.44160
490007116E,55377,Shore Grove,-0.376533,51.44153
490005258S,57889,Churchfields Avenue,-0.374004,51.44022
490005258W,74919,Churchfields Avenue,-0.374972,51.44009
490014280W,47167,Water Mill Way,-0.378691,51.44154
490013750W,72030,Towfield Road,-0.380642,51.44291
490008403W,55394,Sunningdale Avenue (TW13),-0.385007,51.44441
490007771W,73416,Hanworth War Memorial,-0.390897,51.42956
490009757S,48948,McCarthy Road,-0.393777,51.42822
490013010E,54454,Sunbury Way,-0.401289,51.43104
490004851N,76825,Castle Way,-0.398834,51.43296
490006813N,76199,Fernside Avenue,-0.401028,51.43603
490011672N,47044,Clifton Avenue,-0.403230,51.43849
490006782W,53911,Felthambrook Way,-0.408092,51.43726
490004997W,52978,Charleston Close,-0.413752,51.44044
490006786K,71037,Feltham Tesco,-0.412605,51.44281
490004505J,50276,Feltham War Memorial,-0.410931,51.44461
490003789G,51843,Feltham Station  Victoria Rd,-0.409796,51.44664
490001107B,76310,Feltham,-0.410918,51.44790
490011921M,74308,Sandycombe Road,-0.412389,51.44822
490007214N,75851,Glebelands Road,-0.414024,51.44877
490012111N,52915,Shore Close,-0.418346,51.44991
490013143N,74500,Tachbrook Road,-0.422358,51.45124
490012489W,56778,Colonial Road,-0.426530,51.45340
490003791W,47532,Bethany Waye,-0.428580,51.45363
490010257W,76041,New Road (TW14),-0.431352,51.45295
490003790W,50153,Bedfont Library,-0.434713,51.45188
490003786W,74313,Bedfont Green,-0.438186,51.45135
490012792N,72639,St Mary's Church (TW14),-0.440783,51.45199
490003784N,72554,Bedfont Close,-0.439679,51.45356
490014513N,72154,West Road,-0.436629,51.45562
490007972N,59529,Hazelmere Close,-0.432952,51.45836
490004673N,NA,Cains Lane,-0.429904,51.46035
490010142N,72415,Myrtle Avenue,-0.425870,51.46296
490005261N,55523,Bannockburn School, 0.101196,51.48696
490004449E,72805,Brookdene Road, 0.102713,51.48894
490014859S,49810,Woodhurst Road, 0.105824,51.48830
490003026N,56392,Finchale Road  Eynsham Drive, 0.112397,51.49462
490003040W,55181,Penmon Road, 0.107174,51.49320
490010742W,51688,St Pauls Academy, 0.103887,51.49317
490005280E,76401,Sewell Road  Church Manorway, 0.104144,51.49530
490006062E,54040,Devenish Road, 0.107858,51.49649
490003038E,57943,Abbey Wood Pumping Station, 0.111103,51.49750
490013264S,47992,The Birchwood, 0.115153,51.49752
490005817H,77939,Erith Town Centre  Riverside, 0.179678,51.48078
490013264N,50200,The Birchwood, 0.115078,51.49714
490012529W,59082,Abbey Wood Pumping Station, 0.112562,51.49789
490006062W,49204,Devenish Road, 0.108833,51.49669
490005280W,71590,Sewell Road  Church Manorway, 0.104827,51.49544
490010742E,53593,St Pauls Academy, 0.103536,51.49336
490003040E,52225,Penmon Road, 0.108933,51.49418
490003026S,75080,Finchale Road  Eynsham Drive, 0.112176,51.49484
490014859W,55822,Woodhurst Road, 0.105170,51.48879
490004449W,55301,Brookdene Road, 0.103950,51.48858
490005261S,47017,Bannockburn School, 0.101573,51.48670
490011307S,58523,Queen Elizabeth Hospital  West Entrance, 0.051105,51.47684
490020301N,92036,Royal Engineers Way,-0.207034,51.61057
4900220299W,92034,Inglis Way,-0.211083,51.61119
490008278E,58546,Frith Court,-0.205910,51.60427
490016456S,55028,Dollis Road,-0.199143,51.60487
490019118E,47234,Avondale Road Finchley,-0.180548,51.60077
490015327E,76738,Granville Rd High Rd Finchley,-0.173635,51.60751
490012996E2,57739,Woodgrange Avenue (N12),-0.170022,51.60759
490001030E,77863,Sunny Way,-0.165854,51.60816
490012995E2,47195,Short Way,-0.162966,51.61066
490016452N,72793,Marne Avenue,-0.143386,51.61975
490016453N,51669,Darwin Close,-0.144842,51.62122
490016454N,74173,Brunswick Avenue (N11),-0.147500,51.62373
490016455N,77803,Brunswick Park,-0.148145,51.62597
490010651N,49547,Osidge Library,-0.149853,51.63016
490000210D,58554,Southgate,-0.128114,51.63209
490016455S,50710,Brunswick Park,-0.148482,51.62692
490016454S,52164,Brunswick Avenue (N11),-0.147093,51.62413
490016453S,59024,Darwin Close,-0.144975,51.62150
490003953S,53415,Betstyle Circus,-0.141522,51.61797
490012995W2,49678,Short Way,-0.162465,51.61090
490001030W,91340,Sunny Way,-0.165919,51.60798
490013964W,49822,Woodgrange Avenue (N12),-0.168957,51.60750
490015327W,55718,Granville Rd High Rd Finchley,-0.173637,51.60746
490009327W1,49557,Long Lane Finchley,-0.181231,51.60031
490016456N,75743,Dollis Road,-0.199244,51.60450
490008278W,57717,Frith Court,-0.206428,51.60432
490020298E,92033,Inglis Way,-0.211335,51.61102
490020300S,92035,Millbrook Park,-0.206910,51.61041
490012645S,49331,Health & Wellbeing Centre,-0.219248,51.52243
490012646S,52593,St Charles Square St Marks Rd,-0.217574,51.51952
490004699S,71296,Oxford Gardens,-0.214996,51.51764
490004699N,52932,Oxford Gardens,-0.215324,51.51771
490012646N,58139,St Charles Square St Marks Rd,-0.217892,51.51987
490015456N,71546,Oakworth Road,-0.218554,51.52100
490012645N1,52918,Health & Wellbeing Centre,-0.219487,51.52259
490006194E,75838,Drayton Green Road,-0.319637,51.51210
490001327A,74678,West Ealing,-0.320709,51.51430
490003372N,55018,Sutherland Avenue (W13),-0.322166,51.51662
490016802N,77957,St Stephen's Avenue,-0.322964,51.51924
490007609W,57586,Gurnell Leisure Centre,-0.332824,51.52827
490005880W,54666,Cuckoo Avenue,-0.337332,51.52759
490007443W,75561,Greenford Ave Ruislip Rd East,-0.341163,51.52732
490015551W1,50442,Northolt Ruislip Road,-0.391959,51.53688
490010582N,76422,Old Ruislip Road,-0.396800,51.53946
490007881N,75800,Harvey Road (UB5),-0.398068,51.54485
490011084N,50020,Polish War Memorial,-0.400767,51.55013
490012605D,72451,Station Approach,-0.403695,51.55340
490011380N,72384,RAF Northolt,-0.408060,51.55771
490000198B,47632,Ruislip Gardens,-0.411338,51.56051
490003920N,47800,Berkeley Close,-0.414284,51.56331
490010348N,52460,Northdown Close,-0.417325,51.56591
490007555N,53699,Grosvenor Vale,-0.421136,51.56836
490011785N,72517,Ruislip Rugby Football Club,-0.423065,51.56889
490014871W,54871,Chichester Avenue,-0.426657,51.57100
490013488E,71470,Church Avenue,-0.430885,51.57270
490011782E,52693,Midcroft,-0.423973,51.57393
490011781D,56711,Brickwall Lane,-0.422825,51.57292
490000197B,77798,Ruislip,-0.421622,51.57223
490007555S,49910,Grosvenor Vale,-0.419435,51.56789
490010348S,72970,Northdown Close,-0.416858,51.56565
490003920S,52330,Berkeley Close,-0.413887,51.56313
490000198A,55258,Ruislip Gardens,-0.410812,51.56027
490011380S,73464,RAF Northolt,-0.407508,51.55739
490012605C,49647,Station Approach  South Ruislip Stn,-0.404477,51.55455
490011084S,59387,Polish War Memorial,-0.400523,51.55009
490007881S,56333,Harvey Road (UB5),-0.397720,51.54407
490010582S,51730,Henson Place,-0.397120,51.54063
490015409E,57572,Old Ruislip Road,-0.393092,51.53748
490007441J,54028,Clifton Road (UB6),-0.350761,51.52740
490007443E,56756,Greenford Ave Ruislip Rd East,-0.341852,51.52738
490005880E,53923,Cuckoo Avenue,-0.338596,51.52772
490007609E,52110,Gurnell Leisure Centre,-0.331542,51.52865
490005399S,75327,Cleveland Road (W13),-0.322954,51.52067
490013055S,75993,Sutherland Avenue (W13),-0.321365,51.51608
490001327B,76371,West Ealing,-0.320242,51.51407
490006194F,49864,Drayton Green Road,-0.319536,51.51172
490011781C,56104,Brickwall Lane,-0.422865,51.57258
490008454F,77981,Midcroft,-0.424803,51.57413
490013488W,52332,Church Avenue,-0.430953,51.57238
490014871E,76323,Chichester Avenue,-0.425418,51.57096
490015429S,73484,Springbank Road  Hither Green, 0.000407,51.44969
490018563W,75569,Wellmeadow Road, 0.001360,51.44779
490006688Q,76657,Exeter Way,-0.034331,51.47626
490006897N,49529,Fordham Park,-0.034789,51.47800
490009446W,59066,Ludwick Mews,-0.037656,51.47832
490005634N,50426,Cottesbrook Street,-0.041257,51.48031
490005460N,74765,Cold Blow Lane,-0.041770,51.48144
490013039N,71156,Surrey Canal Road,-0.041776,51.48366
490007534N,59040,Grinstead Road,-0.042422,51.48539
490003241N,49734,Alloa Road,-0.043284,51.48713
490008572N,58176,John Silkin Lane,-0.044585,51.48871
490008572S,75145,John Silkin Lane,-0.044705,51.48960
490003241S,48303,Alloa Road,-0.043688,51.48779
490007534S,77654,Grinstead Road,-0.042352,51.48567
490005460S,50161,Cold Blow Lane,-0.041657,51.48274
490012674S,76968,Sterling Gardens,-0.041660,51.48133
490005634S,50092,Cottesbrook Street,-0.040824,51.47967
490006451E,76139,Edward Street,-0.036733,51.47866
490006688U,75710,Exeter Way,-0.034068,51.47701
490003221E,91530,The Petchey Academy,-0.071048,51.55245
490015434E,91528,Shacklewell Lane Amhurst Road,-0.068861,51.55401
490003213E,91524,Downs Road  Rectory Road,-0.067525,51.55558
490003209N,91523,Ottaway Street,-0.065139,51.55675
490003197E,91521,Muir Road,-0.062525,51.55852
490003230W,91519,Lea Bridge Roundabout  B6 College,-0.057189,51.55846
490004776S,56883,Ickburgh School,-0.037377,51.54784
490003903S,52619,Wick Road,-0.035981,51.54576
490011721G,55873,Hackney Wick Station,-0.027419,51.54299
490004220S,72227,Hancock Road,-0.011530,51.52801
490004220V,76073,Hancock Road,-0.010648,51.52674
